score,fold1,fold2,fold3,vars
0.5104834892842538,0.483,0.522,0.526,kr_treasury_3y+us_fed_funds+sp500+delta_dxy_t1+crisis_dummy
0.5102217954719677,0.487,0.52,0.523,kr_treasury_3y+us_treasury_10y+vix+sp500+delta_vix_t1
0.5100782146455368,0.492,0.497,0.542,kr_treasury_3y+kr_base_rate+us_treasury_10y+us_breakeven_10y+spread_10y_t1
0.5100739599938225,0.493,0.497,0.54,kr_treasury_3y+kr_base_rate+sp500+delta_vix_t1+delta_dxy_t1
0.5100580736396952,0.479,0.518,0.533,kr_treasury_3y+sp500+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5100459925177817,0.525,0.499,0.506,us_fed_funds+vix+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5100438845802244,0.47,0.553,0.507,us_treasury_10y+sp500+dxy+delta_dxy_t1+crisis_dummy
0.5100209063288403,0.52,0.51,0.5,kr_base_rate+us_treasury_10y+us_fed_funds+vix+delta_vix_t1
0.5099605368585977,0.521,0.52,0.488,us_treasury_10y+us_breakeven_10y+vix+sp500+dxy
0.5098475418119969,0.5,0.527,0.503,kr_treasury_3y+us_treasury_10y+us_fed_funds+us_breakeven_10y+delta_dxy_t1
0.5098350254911672,0.517,0.505,0.507,kr_base_rate+us_treasury_10y+us_fed_funds+vix+delta_dxy_t1
0.5098126040430049,0.479,0.475,0.575,kr_treasury_3y+kr_base_rate+vix+spread_10y_t1+delta_dxy_t1
0.509725512035896,0.483,0.529,0.517,us_treasury_10y+dxy+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5096920365352623,0.492,0.545,0.493,kr_base_rate+us_breakeven_10y+sp500+dxy+spread_10y_t1
0.5095659332973058,0.517,0.467,0.545,kr_treasury_3y+kr_base_rate+vix+delta_vix_t1+delta_dxy_t1
0.509390630777914,0.5,0.505,0.523,us_fed_funds+dxy+spread_10y_t1+delta_vix_t1+crisis_dummy
0.5093399954279744,0.538,0.5,0.49,kr_base_rate+us_treasury_10y+us_fed_funds+us_breakeven_10y+delta_vix_t1
0.5092150087003406,0.507,0.52,0.5,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+sp500
0.5092103409668616,0.492,0.545,0.491,kr_base_rate+us_breakeven_10y+dxy+spread_10y_t1+crisis_dummy
0.5091785018141528,0.492,0.529,0.507,us_treasury_10y+vix+spread_10y_t1+delta_vix_t1+crisis_dummy
0.509159496686964,0.534,0.495,0.499,us_breakeven_10y+sp500+dxy+delta_vix_t1+crisis_dummy
0.5090869011462722,0.508,0.5,0.519,us_treasury_10y+sp500+dxy+spread_10y_t1+delta_vix_t1
0.5090661386698585,0.53,0.502,0.496,kr_treasury_3y+us_treasury_10y+us_fed_funds+spread_10y_t1+delta_vix_t1
0.5090474373085516,0.479,0.527,0.522,kr_treasury_3y+us_treasury_10y+us_fed_funds+us_breakeven_10y+sp500
0.509019938982055,0.508,0.516,0.503,us_fed_funds+vix+spread_10y_t1+delta_vix_t1+crisis_dummy
0.5089077732723665,0.5,0.522,0.504,kr_treasury_3y+kr_base_rate+vix+sp500+delta_vix_t1
0.5088565250048631,0.508,0.511,0.507,us_treasury_10y+us_breakeven_10y+vix+spread_10y_t1+delta_vix_t1
0.5085897995362382,0.508,0.525,0.493,us_treasury_10y+us_fed_funds+us_breakeven_10y+sp500+dxy
0.5085571422095668,0.513,0.525,0.488,vix+dxy+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5085516475621304,0.525,0.48,0.52,kr_treasury_3y+vix+dxy+delta_vix_t1+delta_dxy_t1
0.5084080082449653,0.508,0.514,0.503,kr_base_rate+us_fed_funds+vix+spread_10y_t1+delta_dxy_t1
0.5083494478788021,0.487,0.467,0.571,kr_treasury_3y+kr_base_rate+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5082025943565215,0.508,0.507,0.509,us_breakeven_10y+dxy+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5081043445847488,0.535,0.482,0.507,us_fed_funds+vix+dxy+delta_vix_t1+delta_dxy_t1
0.5080782234822508,0.521,0.512,0.491,kr_treasury_3y+us_fed_funds+us_breakeven_10y+vix+delta_vix_t1
0.5080010972583234,0.525,0.52,0.478,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_vix_t1
0.5078901737585638,0.525,0.497,0.501,kr_treasury_3y+us_treasury_10y+dxy+delta_vix_t1+crisis_dummy
0.507884185421477,0.487,0.507,0.529,kr_treasury_3y+kr_base_rate+us_treasury_10y+vix+delta_dxy_t1
0.5078519632937218,0.521,0.51,0.493,kr_base_rate+us_treasury_10y+us_breakeven_10y+sp500+delta_dxy_t1
0.5077763307773775,0.481,0.526,0.516,kr_treasury_3y+us_treasury_10y+sp500+dxy+delta_vix_t1
0.5077724437477548,0.475,0.517,0.532,kr_treasury_3y+kr_base_rate+us_treasury_10y+us_breakeven_10y+vix
0.5077130652076293,0.475,0.469,0.579,kr_treasury_3y+vix+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.507624998354948,0.542,0.478,0.503,vix+sp500+dxy+delta_vix_t1+crisis_dummy
0.5075803643541031,0.47,0.499,0.553,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+vix+dxy
0.5074446171081638,0.508,0.514,0.5,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+sp500+delta_vix_t1
0.5073336936084041,0.508,0.49,0.523,kr_base_rate+us_breakeven_10y+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5072463342150811,0.487,0.52,0.514,kr_treasury_3y+us_treasury_10y+dxy+delta_vix_t1+delta_dxy_t1
0.5072228782812309,0.487,0.478,0.557,us_fed_funds+sp500+dxy+delta_vix_t1+delta_dxy_t1
0.5072120990312193,0.521,0.495,0.506,kr_treasury_3y+kr_base_rate+us_treasury_10y+delta_vix_t1+crisis_dummy
0.5072086174398898,0.534,0.478,0.51,kr_base_rate+us_fed_funds+vix+spread_10y_t1+crisis_dummy
0.5071864048872072,0.5,0.529,0.493,us_treasury_10y+us_breakeven_10y+dxy+delta_vix_t1+crisis_dummy
0.5071864048872072,0.5,0.529,0.493,kr_base_rate+us_fed_funds+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5071438424332034,0.449,0.52,0.552,kr_treasury_3y+kr_base_rate+us_treasury_10y+spread_10y_t1+delta_dxy_t1
0.5071192449904601,0.513,0.48,0.529,kr_treasury_3y+us_treasury_10y+us_fed_funds+dxy+delta_dxy_t1
0.5069794483222243,0.492,0.503,0.526,kr_base_rate+vix+spread_10y_t1+delta_vix_t1+crisis_dummy
0.5069699433907726,0.496,0.524,0.501,kr_base_rate+us_treasury_10y+us_breakeven_10y+delta_vix_t1+delta_dxy_t1
0.506818866302554,0.521,0.505,0.494,us_treasury_10y+sp500+spread_10y_t1+delta_vix_t1+crisis_dummy
0.5067995553271764,0.504,0.531,0.486,us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.5067617854276133,0.504,0.513,0.503,kr_base_rate+us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_vix_t1
0.5067373666454777,0.496,0.529,0.496,us_treasury_10y+us_fed_funds+sp500+spread_10y_t1+delta_dxy_t1
0.506709596207,0.47,0.545,0.504,dxy+spread_10y_t1+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5066940545121348,0.487,0.513,0.52,us_fed_funds+us_breakeven_10y+sp500+spread_10y_t1+crisis_dummy
0.5066616072181466,0.542,0.478,0.5,kr_base_rate+sp500+dxy+delta_vix_t1+crisis_dummy
0.5066476410394155,0.542,0.469,0.509,kr_treasury_3y+us_fed_funds+sp500+dxy+delta_vix_t1
0.5066149837127444,0.547,0.469,0.504,kr_treasury_3y+kr_base_rate+us_breakeven_10y+sp500+dxy
0.5066088088856339,0.534,0.499,0.487,kr_treasury_3y+us_breakeven_10y+sp500+delta_vix_t1+crisis_dummy
0.5065351647970346,0.534,0.512,0.474,kr_treasury_3y+us_fed_funds+us_breakeven_10y+delta_vix_t1+crisis_dummy
0.5064902607008624,0.504,0.518,0.497,kr_base_rate+us_treasury_10y+vix+spread_10y_t1+crisis_dummy
0.5064812259713621,0.508,0.514,0.497,kr_base_rate+us_treasury_10y+sp500+dxy+delta_vix_t1
0.5063455078900575,0.492,0.519,0.509,us_treasury_10y+us_fed_funds+us_breakeven_10y+dxy+crisis_dummy
0.5063450435265066,0.517,0.527,0.475,kr_base_rate+us_treasury_10y+vix+delta_vix_t1+delta_dxy_t1
0.5062521894857474,0.508,0.512,0.499,kr_base_rate+us_treasury_10y+us_fed_funds+sp500+spread_10y_t1
0.5061631561433132,0.497,0.542,0.48,us_treasury_10y+us_fed_funds+vix+delta_vix_t1+crisis_dummy
0.5061278858703436,0.502,0.52,0.496,kr_base_rate+us_treasury_10y+us_fed_funds+vix+sp500
0.5059865788832155,0.496,0.49,0.532,vix+sp500+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.5058869705552769,0.517,0.522,0.478,kr_base_rate+us_treasury_10y+us_fed_funds+delta_dxy_t1+crisis_dummy
0.5058667623187063,0.507,0.516,0.494,kr_base_rate+us_treasury_10y+us_breakeven_10y+vix+sp500
0.5057975981058472,0.496,0.525,0.497,kr_base_rate+us_treasury_10y+us_fed_funds+sp500+dxy
0.5057885633763469,0.5,0.52,0.497,kr_base_rate+us_treasury_10y+vix+dxy+delta_dxy_t1
0.5056905913963333,0.513,0.52,0.484,kr_base_rate+us_treasury_10y+sp500+delta_vix_t1+delta_dxy_t1
0.5055870662781489,0.517,0.533,0.467,us_treasury_10y+us_fed_funds+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5055143532432311,0.521,0.497,0.499,us_fed_funds+us_breakeven_10y+vix+spread_10y_t1+delta_dxy_t1
0.5054882239003029,0.47,0.529,0.517,us_treasury_10y+us_fed_funds+dxy+spread_10y_t1+delta_dxy_t1
0.505370337217884,0.496,0.471,0.549,kr_treasury_3y+us_fed_funds+vix+spread_10y_t1+delta_dxy_t1
0.5052959878350414,0.508,0.467,0.54,kr_treasury_3y+us_fed_funds+vix+sp500+delta_dxy_t1
0.5052561410222746,0.513,0.512,0.491,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+sp500+delta_dxy_t1
0.5052063148287672,0.504,0.491,0.52,us_fed_funds+vix+sp500+spread_10y_t1+delta_vix_t1
0.505181791639432,0.525,0.507,0.483,us_treasury_10y+us_breakeven_10y+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5051195233785027,0.492,0.522,0.501,kr_treasury_3y+us_fed_funds+vix+sp500+delta_vix_t1
0.5050653150015015,0.517,0.497,0.501,kr_treasury_3y+kr_base_rate+us_treasury_10y+dxy+delta_vix_t1
0.5048106056482661,0.466,0.556,0.493,kr_base_rate+sp500+dxy+spread_10y_t1+crisis_dummy
0.5047851165312989,0.5,0.484,0.53,kr_treasury_3y+kr_base_rate+us_fed_funds+spread_10y_t1+crisis_dummy
0.5047448345196158,0.475,0.527,0.513,us_treasury_10y+us_fed_funds+vix+spread_10y_t1+delta_vix_t1
0.5047442570295758,0.528,0.478,0.509,us_treasury_10y+us_fed_funds+vix+dxy+crisis_dummy
0.504736234989032,0.508,0.525,0.481,kr_base_rate+us_treasury_10y+us_breakeven_10y+sp500+dxy
0.5045891725712716,0.525,0.484,0.504,kr_base_rate+us_treasury_10y+us_fed_funds+dxy+delta_dxy_t1
0.5045328926474292,0.53,0.488,0.496,kr_treasury_3y+kr_base_rate+us_breakeven_10y+sp500+delta_dxy_t1
0.5044831407073298,0.479,0.525,0.51,kr_base_rate+vix+dxy+spread_10y_t1+delta_dxy_t1
0.5044581080656703,0.513,0.482,0.519,kr_treasury_3y+us_treasury_10y+vix+dxy+delta_dxy_t1
0.5044013092762967,0.517,0.495,0.501,kr_base_rate+us_treasury_10y+us_breakeven_10y+dxy+spread_10y_t1
0.5043796740798798,0.504,0.48,0.529,kr_treasury_3y+dxy+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5043747239533275,0.53,0.473,0.51,kr_treasury_3y+vix+sp500+delta_vix_t1+delta_dxy_t1
0.5043607998197985,0.513,0.474,0.526,kr_treasury_3y+vix+sp500+spread_10y_t1+delta_vix_t1
0.5042558051764893,0.526,0.5,0.487,us_treasury_10y+us_fed_funds+dxy+spread_10y_t1+delta_vix_t1
0.504185307977043,0.5,0.505,0.507,us_breakeven_10y+vix+dxy+delta_vix_t1+delta_dxy_t1
0.5040238440297613,0.487,0.532,0.493,us_treasury_10y+us_fed_funds+us_breakeven_10y+spread_10y_t1+delta_vix_t1
0.5040000350944406,0.513,0.478,0.522,us_fed_funds+sp500+dxy+delta_dxy_t1+crisis_dummy
0.5039860689157095,0.513,0.469,0.53,kr_treasury_3y+us_fed_funds+vix+sp500+dxy
0.5039859888487969,0.517,0.496,0.499,us_breakeven_10y+vix+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5039707200441704,0.526,0.485,0.501,kr_base_rate+us_treasury_10y+us_fed_funds+spread_10y_t1+delta_vix_t1
0.5039326488942572,0.5,0.507,0.504,us_breakeven_10y+dxy+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.5039125078884156,0.487,0.529,0.496,sp500+dxy+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5037779617914848,0.487,0.51,0.514,us_treasury_10y+us_fed_funds+us_breakeven_10y+vix+spread_10y_t1
0.5036744366733005,0.492,0.522,0.497,us_treasury_10y+us_breakeven_10y+sp500+spread_10y_t1+delta_vix_t1
0.5036473324848,0.504,0.51,0.497,kr_base_rate+us_breakeven_10y+sp500+delta_dxy_t1+crisis_dummy
0.5035673952288405,0.513,0.502,0.496,kr_treasury_3y+kr_base_rate+us_fed_funds+dxy+spread_10y_t1
0.5035673952288405,0.513,0.502,0.496,kr_treasury_3y+kr_base_rate+dxy+spread_10y_t1+crisis_dummy
0.5035669947648703,0.479,0.516,0.516,kr_base_rate+vix+sp500+spread_10y_t1+delta_dxy_t1
0.5035524818430339,0.495,0.52,0.496,kr_base_rate+us_treasury_10y+us_fed_funds+dxy+crisis_dummy
0.5034599880553565,0.496,0.512,0.503,kr_treasury_3y+kr_base_rate+us_breakeven_10y+dxy+spread_10y_t1
0.5034544349171858,0.487,0.525,0.499,us_treasury_10y+us_breakeven_10y+sp500+dxy+crisis_dummy
0.5034064013672951,0.525,0.469,0.516,kr_treasury_3y+kr_base_rate+vix+sp500+dxy
0.5034037232564601,0.436,0.574,0.5,kr_base_rate+us_breakeven_10y+sp500+spread_10y_t1+delta_dxy_t1
0.5033963097499389,0.496,0.48,0.535,us_treasury_10y+us_breakeven_10y+vix+spread_10y_t1+crisis_dummy
0.5033620160753428,0.508,0.512,0.49,us_treasury_10y+vix+sp500+spread_10y_t1+delta_dxy_t1
0.5031530759841897,0.561,0.473,0.475,kr_base_rate+vix+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.5031454959105576,0.492,0.531,0.487,kr_base_rate+us_treasury_10y+us_fed_funds+us_breakeven_10y+crisis_dummy
0.5030778705707676,0.508,0.475,0.526,us_fed_funds+vix+dxy+spread_10y_t1+delta_vix_t1
0.5027254023531088,0.487,0.545,0.475,us_treasury_10y+sp500+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.5027129483817158,0.534,0.513,0.462,kr_base_rate+us_treasury_10y+us_fed_funds+vix+dxy
0.5026823050000734,0.513,0.542,0.454,kr_treasury_3y+kr_base_rate+us_treasury_10y+sp500+delta_dxy_t1
0.5023211822957095,0.487,0.538,0.481,kr_treasury_3y+us_treasury_10y+vix+dxy+delta_vix_t1
0.5022978766614415,0.521,0.512,0.474,kr_treasury_3y+kr_base_rate+us_fed_funds+us_breakeven_10y+delta_vix_t1
0.5022800767537698,0.479,0.531,0.497,kr_base_rate+us_treasury_10y+us_fed_funds+us_breakeven_10y+vix
0.5022661503884516,0.53,0.463,0.514,us_treasury_10y+us_breakeven_10y+vix+dxy+delta_vix_t1
0.5022620072947693,0.487,0.522,0.497,us_treasury_10y+us_fed_funds+vix+sp500+crisis_dummy
0.502251997719697,0.555,0.473,0.478,kr_base_rate+us_breakeven_10y+sp500+delta_vix_t1+delta_dxy_t1
0.5022369746531099,0.521,0.48,0.506,kr_base_rate+us_fed_funds+sp500+spread_10y_t1+crisis_dummy
0.5022237968299276,0.483,0.535,0.488,kr_base_rate+vix+sp500+dxy+delta_dxy_t1
0.5021153800759252,0.534,0.484,0.488,us_treasury_10y+us_fed_funds+us_breakeven_10y+dxy+spread_10y_t1
0.5018141309901867,0.483,0.505,0.517,sp500+dxy+spread_10y_t1+delta_vix_t1+crisis_dummy
0.5017795263352735,0.542,0.482,0.481,kr_base_rate+us_treasury_10y+dxy+delta_vix_t1+delta_dxy_t1
0.5016899644313666,0.53,0.48,0.496,us_fed_funds+us_breakeven_10y+dxy+spread_10y_t1+crisis_dummy
0.5016755630537194,0.5,0.469,0.536,kr_treasury_3y+kr_base_rate+sp500+dxy+delta_dxy_t1
0.5016327838655653,0.508,0.475,0.522,kr_base_rate+vix+dxy+spread_10y_t1+delta_vix_t1
0.5016116982582782,0.525,0.456,0.523,kr_treasury_3y+us_breakeven_10y+sp500+dxy+delta_dxy_t1
0.5015748978379247,0.487,0.516,0.501,kr_base_rate+us_treasury_10y+vix+spread_10y_t1+delta_dxy_t1
0.5012489431282637,0.492,0.528,0.484,kr_base_rate+us_treasury_10y+vix+sp500+dxy
0.5011780501639608,0.513,0.469,0.522,kr_base_rate+us_fed_funds+us_breakeven_10y+delta_dxy_t1+crisis_dummy
0.5011082253361111,0.521,0.51,0.473,us_treasury_10y+us_breakeven_10y+sp500+dxy+delta_dxy_t1
0.5007674471767741,0.525,0.5,0.477,kr_base_rate+us_treasury_10y+us_breakeven_10y+delta_vix_t1+crisis_dummy
0.5007527678733713,0.496,0.505,0.501,kr_base_rate+us_fed_funds+dxy+spread_10y_t1+delta_vix_t1
0.5007526551612481,0.455,0.52,0.527,kr_treasury_3y+us_treasury_10y+sp500+delta_vix_t1+delta_dxy_t1
0.5006743827267996,0.478,0.527,0.497,kr_base_rate+us_treasury_10y+us_fed_funds+sp500+delta_vix_t1
0.5006226129774646,0.504,0.49,0.507,kr_base_rate+us_treasury_10y+vix+spread_10y_t1+delta_vix_t1
0.5004804421955221,0.475,0.514,0.513,us_fed_funds+us_breakeven_10y+vix+sp500+delta_dxy_t1
0.5004598591789553,0.509,0.478,0.514,kr_base_rate+us_breakeven_10y+sp500+spread_10y_t1+crisis_dummy
0.5004387501393507,0.483,0.51,0.509,us_breakeven_10y+vix+sp500+spread_10y_t1+delta_vix_t1
0.5004297154098505,0.487,0.505,0.509,us_breakeven_10y+vix+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.5003995648289364,0.542,0.478,0.481,kr_base_rate+us_breakeven_10y+sp500+delta_vix_t1+crisis_dummy
0.5001104248287553,0.508,0.512,0.48,us_fed_funds+us_breakeven_10y+dxy+delta_vix_t1+crisis_dummy
0.5000659811293969,0.517,0.485,0.499,us_treasury_10y+us_fed_funds+sp500+spread_10y_t1+delta_vix_t1
0.5000244407711335,0.496,0.48,0.525,kr_base_rate+us_treasury_10y+us_breakeven_10y+vix+spread_10y_t1
0.49992646879111974,0.508,0.48,0.512,us_breakeven_10y+vix+sp500+dxy+crisis_dummy
0.49990077464710764,0.487,0.514,0.499,us_treasury_10y+us_breakeven_10y+vix+sp500+delta_vix_t1
0.4998259900653488,0.47,0.507,0.522,kr_base_rate+vix+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.4996489337382842,0.483,0.5,0.516,us_fed_funds+us_breakeven_10y+dxy+delta_dxy_t1+crisis_dummy
0.4995868565072865,0.53,0.49,0.479,kr_base_rate+us_breakeven_10y+dxy+delta_vix_t1+delta_dxy_t1
0.4995733309825628,0.47,0.51,0.519,us_fed_funds+vix+sp500+spread_10y_t1+delta_dxy_t1
0.49955213930610715,0.475,0.502,0.522,us_breakeven_10y+vix+dxy+delta_dxy_t1+crisis_dummy
0.49955213930610715,0.475,0.502,0.522,us_fed_funds+us_breakeven_10y+vix+dxy+delta_dxy_t1
0.49954274520273273,0.496,0.48,0.523,kr_treasury_3y+kr_base_rate+us_fed_funds+us_breakeven_10y+dxy
0.4993669049177143,0.53,0.479,0.49,kr_base_rate+us_fed_funds+us_breakeven_10y+delta_vix_t1+delta_dxy_t1
0.4992081120520924,0.479,0.52,0.499,kr_base_rate+us_treasury_10y+us_breakeven_10y+dxy+delta_dxy_t1
0.49908458621302837,0.512,0.455,0.53,kr_treasury_3y+us_fed_funds+us_breakeven_10y+dxy+delta_dxy_t1
0.49905663698932107,0.504,0.512,0.481,kr_treasury_3y+us_breakeven_10y+vix+delta_vix_t1+crisis_dummy
0.4988574809892928,0.492,0.522,0.483,us_treasury_10y+us_breakeven_10y+vix+sp500+crisis_dummy
0.4988501104644362,0.526,0.472,0.499,us_treasury_10y+us_fed_funds+spread_10y_t1+delta_vix_t1+crisis_dummy
0.4988320131487171,0.496,0.478,0.523,kr_base_rate+vix+sp500+dxy+crisis_dummy
0.4987280996235796,0.514,0.459,0.523,kr_treasury_3y+us_breakeven_10y+dxy+delta_vix_t1+delta_dxy_t1
0.4986050875390305,0.481,0.529,0.486,kr_treasury_3y+us_fed_funds+sp500+delta_vix_t1+crisis_dummy
0.49849945154491787,0.5,0.488,0.507,kr_base_rate+us_fed_funds+us_breakeven_10y+vix+delta_vix_t1
0.49842510216207514,0.513,0.484,0.499,kr_base_rate+us_breakeven_10y+vix+delta_vix_t1+delta_dxy_t1
0.498416067432575,0.517,0.48,0.499,kr_base_rate+us_treasury_10y+vix+delta_dxy_t1+crisis_dummy
0.49828500292697386,0.504,0.478,0.513,kr_base_rate+dxy+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49826914300374314,0.508,0.508,0.478,us_treasury_10y+us_breakeven_10y+vix+delta_dxy_t1+crisis_dummy
0.4982506230344293,0.5,0.482,0.513,kr_base_rate+us_fed_funds+sp500+delta_vix_t1+delta_dxy_t1
0.49817914424797144,0.521,0.522,0.451,us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_vix_t1+crisis_dummy
0.49817385312377777,0.479,0.533,0.483,kr_base_rate+us_treasury_10y+us_breakeven_10y+vix+crisis_dummy
0.49787417515008614,0.504,0.465,0.525,kr_treasury_3y+kr_base_rate+us_breakeven_10y+dxy+crisis_dummy
0.49783467012948296,0.517,0.478,0.499,kr_base_rate+vix+sp500+dxy+delta_vix_t1
0.4977900946345606,0.521,0.51,0.462,kr_treasury_3y+kr_base_rate+us_treasury_10y+us_breakeven_10y+delta_vix_t1
0.49777065003190185,0.508,0.478,0.507,kr_base_rate+us_fed_funds+vix+sp500+dxy
0.4977268864288893,0.496,0.503,0.494,us_treasury_10y+us_breakeven_10y+sp500+spread_10y_t1+crisis_dummy
0.4974780565031129,0.534,0.474,0.484,us_treasury_10y+us_breakeven_10y+vix+delta_vix_t1+crisis_dummy
0.4974506047489324,0.496,0.51,0.487,us_treasury_10y+us_breakeven_10y+sp500+delta_dxy_t1+crisis_dummy
0.4974368534302893,0.496,0.514,0.483,us_treasury_10y+us_fed_funds+vix+delta_vix_t1+delta_dxy_t1
0.49740452008503344,0.492,0.524,0.477,us_treasury_10y+spread_10y_t1+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.4973848591629562,0.483,0.508,0.501,kr_base_rate+us_fed_funds+us_breakeven_10y+dxy+delta_vix_t1
0.49734011644808884,0.525,0.488,0.478,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+dxy+crisis_dummy
0.49730354233117186,0.513,0.469,0.51,us_fed_funds+us_breakeven_10y+sp500+dxy+spread_10y_t1
0.4972743665958302,0.504,0.486,0.501,us_fed_funds+us_breakeven_10y+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.4972197933671348,0.493,0.525,0.474,us_treasury_10y+us_fed_funds+vix+sp500+delta_vix_t1
0.4971552333215392,0.47,0.514,0.507,kr_base_rate+us_treasury_10y+us_fed_funds+vix+crisis_dummy
0.49713929075543656,0.487,0.462,0.542,kr_base_rate+us_fed_funds+us_breakeven_10y+sp500+spread_10y_t1
0.4969674991360431,0.53,0.463,0.499,kr_base_rate+us_fed_funds+us_breakeven_10y+dxy+spread_10y_t1
0.49678317085488627,0.513,0.475,0.503,vix+dxy+spread_10y_t1+delta_vix_t1+delta_dxy_t1
0.4967690484302583,0.504,0.49,0.496,kr_base_rate+us_treasury_10y+us_breakeven_10y+sp500+spread_10y_t1
0.49639087798004206,0.5,0.478,0.512,us_fed_funds+us_breakeven_10y+vix+sp500+dxy
0.49625817712651593,0.496,0.507,0.486,vix+spread_10y_t1+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49610947836083064,0.521,0.499,0.468,us_treasury_10y+us_breakeven_10y+sp500+delta_vix_t1+delta_dxy_t1
0.4959071108648001,0.479,0.507,0.501,kr_base_rate+us_breakeven_10y+dxy+spread_10y_t1+delta_dxy_t1
0.4957627118644068,0.487,0.5,0.5,us_fed_funds+us_breakeven_10y+dxy+delta_vix_t1+delta_dxy_t1
0.49570270814852035,0.534,0.485,0.469,kr_base_rate+us_fed_funds+us_breakeven_10y+vix+dxy
0.4956655580583555,0.496,0.484,0.507,kr_base_rate+us_fed_funds+sp500+delta_vix_t1+crisis_dummy
0.49551943127430537,0.487,0.505,0.494,us_fed_funds+sp500+dxy+spread_10y_t1+delta_vix_t1
0.4954275135249618,0.521,0.485,0.48,kr_base_rate+us_breakeven_10y+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.4953971769189918,0.525,0.494,0.467,kr_treasury_3y+us_treasury_10y+us_breakeven_10y+vix+delta_vix_t1
0.49527126665721816,0.466,0.495,0.525,us_treasury_10y+us_breakeven_10y+sp500+spread_10y_t1+delta_dxy_t1
0.49523502447454254,0.513,0.495,0.478,kr_treasury_3y+us_treasury_10y+us_fed_funds+vix+delta_vix_t1
0.4951963788107845,0.479,0.505,0.501,kr_base_rate+us_treasury_10y+vix+dxy+delta_vix_t1
0.4951797055708229,0.487,0.497,0.501,kr_base_rate+us_fed_funds+vix+dxy+delta_vix_t1
0.49515038698932107,0.504,0.5,0.481,us_breakeven_10y+dxy+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.4950237379152127,0.504,0.484,0.497,kr_base_rate+us_fed_funds+dxy+delta_vix_t1+delta_dxy_t1
0.49500981137242084,0.508,0.478,0.499,us_fed_funds+vix+sp500+dxy+delta_vix_t1
0.4948583038584298,0.487,0.52,0.477,us_treasury_10y+us_breakeven_10y+spread_10y_t1+delta_dxy_t1+crisis_dummy
0.4948563885812833,0.513,0.475,0.497,vix+dxy+spread_10y_t1+delta_vix_t1+crisis_dummy
0.49476924060035277,0.466,0.505,0.513,us_fed_funds+sp500+delta_vix_t1+delta_dxy_t1+crisis_dummy
0.49464936858904124,0.487,0.505,0.491,kr_base_rate+us_treasury_10y+us_breakeven_10y+delta_dxy_t1+crisis_dummy
0.4946424054063821,0.513,0.471,0.5,kr_base_rate+us_breakeven_10y+sp500+dxy+delta_vix_t1
0.4945279142724411,0.498,0.507,0.478,kr_treasury_3y+us_treasury_10y+us_fed_funds+us_breakeven_10y+vix
0.4945189307698794,0.487,0.496,0.5,us_breakeven_10y+vix+dxy+spread_10y_t1+delta_dxy_t1
0.4945152576910267,0.517,0.488,0.478,kr_treasury_3y+kr_base_rate+us_treasury_10y+us_breakeven_10y+dxy
0.494423813694756,0.475,0.52,0.488,kr_base_rate+us_treasury_10y+us_fed_funds+us_breakeven_10y+dxy
0.4943799563478019,0.521,0.488,0.474,kr_treasury_3y+us_fed_funds+us_breakeven_10y+dxy+delta_vix_t1
0.4942537949298016,0.53,0.455,0.499,us_treasury_10y+us_fed_funds+vix+dxy+spread_10y_t1
